linha,codigo_linha,circular,sentido,letreiro_ida,letreiro_volta,id_veiculo,acessivel,latitude,longitude,data_hora
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.474438499999998,-46.669928999999996,2019-04-22T22:19:22.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.4920655,-46.677012500000004,2019-04-22T22:19:09.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11389,true,-23.536598500000004,-46.642221375,2019-04-22T22:19:52.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11517,true,-23.474438499999998,-46.669928999999996,2019-04-22T22:20:02.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.4819405,-46.673107,2019-04-22T22:19:48.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.4873655,-46.6757245,2019-04-22T22:19:33.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11512,true,-23.542455500000003,-46.635844500000005,2019-04-22T22:19:34.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.474294,-46.6696055,2019-04-22T22:19:39.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.474202,-46.669375,2019-04-22T22:19:39.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11502,true,-23.524165500000002,-46.650014999999996,2019-04-22T22:19:57.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11021,true,-23.5100645,-46.666063,2019-04-22T22:19:23.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.434122,-46.751179,2019-04-22T22:22:43.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.52816,-46.64809125,2019-04-22T22:21:45.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.47297,-46.7251415,2019-04-22T22:24:00.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.446351,-46.7463695,2019-04-22T22:23:38.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11150,false,-23.540798,-46.6393675,2019-04-22T22:23:52.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11207,false,-23.443666,-46.7445195,2019-04-22T22:23:37.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.522318,-46.6610295,2019-04-22T22:23:45.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.5373935,-46.641713625,2019-04-22T22:23:52.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11968,true,-23.50497125,-46.67291575,2019-04-22T22:23:36.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11385,true,-23.499519999999997,-46.675087000000005,2019-04-22T22:23:23.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11491,true,-23.50617325,-46.667454125,2019-04-22T22:23:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.4742495,-46.669781,2019-04-22T22:23:52.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.4920655,-46.677012500000004,2019-04-22T22:19:09.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11389,true,-23.527921999999997,-46.64811975,2019-04-22T22:23:46.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11517,true,-23.4742495,-46.669781,2019-04-22T22:23:47.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.4747275,-46.670029,2019-04-22T22:23:33.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.495509,-46.6773705,2019-04-22T22:23:18.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11512,true,-23.5428785,-46.6361965,2019-04-22T22:23:21.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.474427,-46.669637,2019-04-22T22:23:23.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.4794355,-46.672649500000006,2019-04-22T22:23:25.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11502,true,-23.536961625000004,-46.642168,2019-04-22T22:23:50.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11021,true,-23.52212025,-46.6632365,2019-04-22T22:23:54.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.434122,-46.751179,2019-04-22T22:27:57.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.52816,-46.64809125,2019-04-22T22:21:45.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.4593335,-46.719263,2019-04-22T22:27:31.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.443666,-46.7445195,2019-04-22T22:27:24.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11150,false,-23.5427295,-46.6361455,2019-04-22T22:27:14.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11207,false,-23.4464295,-46.747979,2019-04-22T22:27:22.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.4984325,-46.707043999999996,2019-04-22T22:27:41.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.509753500000002,-46.6658945,2019-04-22T22:27:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.529645,-46.647382750000006,2019-04-22T22:27:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.542265,-46.6357135,2019-04-22T22:27:50.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11968,true,-23.5031945,-46.672374000000005,2019-04-22T22:25:06.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11385,true,-23.49084,-46.6757915,2019-04-22T22:27:53.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11491,true,-23.50524975,-46.67300725,2019-04-22T22:27:42.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.4742495,-46.669781,2019-04-22T22:27:38.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11389,true,-23.523026625,-46.65331412500001,2019-04-22T22:27:23.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11517,true,-23.4748585,-46.670092,2019-04-22T22:27:32.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.4742495,-46.669781,2019-04-22T22:27:18.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.5031945,-46.672374000000005,2019-04-22T22:27:48.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.474427,-46.669637,2019-04-22T22:27:54.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.4863205,-46.6752245,2019-04-22T22:27:55.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11502,true,-23.541753999999997,-46.6385975,2019-04-22T22:27:45.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11021,true,-23.52316425,-46.653400500000004,2019-04-22T22:27:40.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.434122,-46.751179,2019-04-22T22:31:42.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.453142749999998,-46.718786,2019-04-22T22:29:41.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.4423765,-46.7438535,2019-04-22T22:28:54.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11150,false,-23.5429035,-46.636326499999996,2019-04-22T22:31:51.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11207,false,-23.454755,-46.74520475,2019-04-22T22:31:52.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.510699,-46.705584,2019-04-22T22:31:49.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.50612625,-46.6677725,2019-04-22T22:31:16.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.522663,-46.6588685,2019-04-22T22:31:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.540716500000002,-46.6364335,2019-04-22T22:31:35.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11385,true,-23.483009250000002,-46.673553,2019-04-22T22:31:39.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11491,true,-23.49907,-46.675164,2019-04-22T22:31:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.4742495,-46.669781,2019-04-22T22:31:23.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.474438499999998,-46.669928999999996,2019-04-22T22:31:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11389,true,-23.521901937499997,-46.6637739375,2019-04-22T22:32:01.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11517,true,-23.4748585,-46.670092,2019-04-22T22:31:45.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.474438499999998,-46.669928999999996,2019-04-22T22:31:49.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.50622625,-46.67333725,2019-04-22T22:30:49.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.474427,-46.669637,2019-04-22T22:31:40.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.4948165,-46.67765,2019-04-22T22:31:40.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11502,true,-23.5428785,-46.6361965,2019-04-22T22:31:47.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11021,true,-23.530319000000002,-46.6470195,2019-04-22T22:31:38.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.434122,-46.751179,2019-04-22T22:35:28.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.518096749999998,-46.67819775,2019-04-22T22:35:51.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11150,false,-23.5429035,-46.636326499999996,2019-04-22T22:35:42.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11207,false,-23.4522295,-46.735347,2019-04-22T22:35:53.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.515548,-46.6907565,2019-04-22T22:35:51.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.50468325,-46.67281975,2019-04-22T22:35:46.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.510793,-46.66605,2019-04-22T22:35:40.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.540692,-46.63923025,2019-04-22T22:35:21.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11385,true,-23.479031499999998,-46.673179000000005,2019-04-22T22:35:36.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11491,true,-23.49025675,-46.67553175,2019-04-22T22:35:58.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.4742495,-46.669781,2019-04-22T22:35:53.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.4746105,-46.669987000000006,2019-04-22T22:35:41.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11389,true,-23.50851825,-46.66577075,2019-04-22T22:35:46.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.474438499999998,-46.669928999999996,2019-04-22T22:35:34.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.511922,-46.6663355,2019-04-22T22:35:19.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.474427,-46.669637,2019-04-22T22:35:49.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.5029045,-46.672439,2019-04-22T22:35:26.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11502,true,-23.5426095,-46.635959,2019-04-22T22:35:33.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.4770405,-46.67100925,2019-04-22T22:35:48.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11021,true,-23.5397825,-46.640191125,2019-04-22T22:35:55.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.434063,-46.751199,2019-04-22T22:39:59.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.5150965,-46.691304,2019-04-22T22:39:36.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.437368499999998,-46.75247775,2019-04-22T22:33:34.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11150,false,-23.5427295,-46.6361455,2019-04-22T22:39:33.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11207,false,-23.448725500000002,-46.7340205,2019-04-22T22:39:14.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.518028,-46.6801825,2019-04-22T22:39:37.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.50497125,-46.67291575,2019-04-22T22:36:31.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.5060085,-46.6685925,2019-04-22T22:39:27.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.532683875,-46.645061125,2019-04-22T22:39:51.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11968,true,-23.4814625,-46.6731145,2019-04-22T22:39:23.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11385,true,-23.4742495,-46.669781,2019-04-22T22:39:55.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11491,true,-23.4819405,-46.673107,2019-04-22T22:39:43.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.4742495,-46.669781,2019-04-22T22:39:39.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.4742495,-46.669781,2019-04-22T22:39:25.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11502,true,-23.542265,-46.6357135,2019-04-22T22:39:50.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11389,true,-23.5060085,-46.6685925,2019-04-22T22:39:24.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.4742495,-46.669781,2019-04-22T22:39:20.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.52232475,-46.661905749999995,2019-04-22T22:39:50.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.474427,-46.669637,2019-04-22T22:39:55.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.507061,-46.670155,2019-04-22T22:39:56.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.485042999999997,-46.674638,2019-04-22T22:38:48.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11021,true,-23.542823,-46.636112,2019-04-22T22:39:41.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11390,true,-23.434063,-46.751199,2019-04-22T22:43:44.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.5152485,-46.69653649999999,2019-04-22T22:43:22.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.454757999999998,-46.7407385,2019-04-22T22:44:00.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.4342775,-46.751087,2019-04-22T22:43:57.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11150,false,-23.542929,-46.636521,2019-04-22T22:43:23.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11207,false,-23.448057499999997,-46.727577125,2019-04-22T22:43:32.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.521135,-46.668630500000006,2019-04-22T22:43:54.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.502721,-46.6725,2019-04-22T22:43:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.523695250000003,-46.650089,2019-04-22T22:43:37.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11968,true,-23.475932999999998,-46.671716,2019-04-22T22:43:54.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11385,true,-23.4742495,-46.669781,2019-04-22T22:43:40.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11491,true,-23.476582,-46.6723705,2019-04-22T22:43:32.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.4742495,-46.669781,2019-04-22T22:43:24.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.474438499999998,-46.669928999999996,2019-04-22T22:43:57.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11502,true,-23.539889,-46.63696924999999,2019-04-22T22:43:48.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11389,true,-23.50468325,-46.67281975,2019-04-22T22:42:24.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.4742495,-46.669781,2019-04-22T22:43:50.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.52310275,-46.650748875,2019-04-22T22:43:56.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.474427,-46.669637,2019-04-22T22:43:41.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.518286500000002,-46.667301125,2019-04-22T22:43:41.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.49777425,-46.67609,2019-04-22T22:43:19.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11021,true,-23.542419000000002,-46.6358175,2019-04-22T22:43:26.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11150,false,-23.5409435,-46.636267000000004,2019-04-22T22:47:47.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.51110525,-46.70537425,2019-04-22T22:47:53.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.454636,-46.749281499999995,2019-04-22T22:47:45.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.434177499999997,-46.7511455,2019-04-22T22:47:43.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.433740999999998,-46.7510985,2019-04-22T22:47:31.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11207,false,-23.4515455,-46.720110500000004,2019-04-22T22:47:17.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.523237125,-46.65638787499999,2019-04-22T22:47:53.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.497023,-46.676190500000004,2019-04-22T22:47:41.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.5220056875,-46.663089687500005,2019-04-22T22:47:45.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11968,true,-23.4747275,-46.670029,2019-04-22T22:47:39.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11385,true,-23.4741955,-46.6696295,2019-04-22T22:47:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11491,true,-23.4754805,-46.670747,2019-04-22T22:47:59.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.4742495,-46.669781,2019-04-22T22:47:54.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.4742495,-46.669781,2019-04-22T22:47:41.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11502,true,-23.539446625000004,-46.640197375,2019-04-22T22:47:34.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11389,true,-23.4976105,-46.676178,2019-04-22T22:46:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.4742495,-46.669781,2019-04-22T22:47:35.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.530625,-46.646780500000006,2019-04-22T22:47:23.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.474276500000002,-46.668260875,2019-04-22T22:47:26.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.52212025,-46.6632365,2019-04-22T22:47:29.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.50468325,-46.67281975,2019-04-22T22:47:49.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11021,true,-23.5425,-46.63587750000001,2019-04-22T22:47:56.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11150,false,-23.541061499999998,-46.638730625,2019-04-22T22:51:51.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.498624,-46.706683999999996,2019-04-22T22:51:41.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.447903500000002,-46.748307,2019-04-22T22:51:31.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.4342775,-46.751087,2019-04-22T22:51:28.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.433740999999998,-46.7510985,2019-04-22T22:51:16.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11207,false,-23.466617499999998,-46.7241045,2019-04-22T22:51:48.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.531673,-46.645976,2019-04-22T22:51:38.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11511,true,-23.475974,-46.671763,2019-04-22T22:51:33.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.4876405,-46.675807,2019-04-22T22:51:27.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.515606499999997,-46.66675975,2019-04-22T22:51:53.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11385,true,-23.4742495,-46.669781,2019-04-22T22:51:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11491,true,-23.474438499999998,-46.669928999999996,2019-04-22T22:51:46.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.4749005,-46.670119,2019-04-22T22:51:40.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.474438499999998,-46.669928999999996,2019-04-22T22:51:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11502,true,-23.532683875,-46.645061125,2019-04-22T22:51:19.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11389,true,-23.487189,-46.675648625,2019-04-22T22:51:27.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.4742495,-46.669781,2019-04-22T22:51:21.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11021,true,-23.541742999999997,-46.635877,2019-04-22T22:51:42.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.53779425,-46.641611999999995,2019-04-22T22:51:50.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11968,true,-23.476004,-46.669909000000004,2019-04-22T22:51:45.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11510,true,-23.4805615,-46.673156,2019-04-22T22:51:57.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11500,true,-23.52310275,-46.650748875,2019-04-22T22:51:57.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.5072215,-46.6709805,2019-04-22T22:51:34.000Z
